Count,lat,lng,Color,Header,k_population,Delay,Delay with DST,#1_%aft7:00,#1 hour,#2_%aft7:00,#2 hour,#3_%aft7:00,#3 hour,#4_%aft7:00,#4 hour,#5_%aft7:00,#5 hour,B_Delay,B_Delay with DST,B_#1_%aft7:00,B_#1 hour,B_#2_%aft7:00,B_#2 hour,B_#3_%aft7:00,B_#3 hour,B_#4_%aft7:00,B_#4 hour,B_#5_%aft7:00,B_#5 hour,change_flag,B_FIPS - county,B_T/zone,FIPS - county,T/zone,population
2398,0,0,2,"Jackson, SD",3 k,-13,47,18%,7:20,18%,7:20,22%,7:20,25%,7:25,41%,8:20,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2401,0,0,5,"Kingsbury, SD",5 k,30,90,36%,8:05,36%,8:05,49%,8:05,57%,8:10,58%,9:05,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2402,0,0,5,"Lake, SD",11 k,29,89,35%,8:05,35%,8:05,48%,8:05,56%,8:05,58%,9:05,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2403,0,0,3,"Lawrence, SD",26 k,-5,55,22%,7:30,22%,7:30,28%,7:30,33%,7:35,45%,8:30,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2404,0,0,5,"Lincoln, SD",63 k,27,87,34%,8:00,34%,8:00,48%,8:00,56%,8:05,57%,9:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2406,0,0,5,"McCook, SD",6 k,29,89,35%,8:05,35%,8:05,49%,8:05,57%,8:05,58%,9:05,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2409,0,0,2,"Meade, SD",30 k,-9,51,21%,7:30,21%,7:30,26%,7:30,30%,7:30,43%,8:30,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2412,0,0,5,"Minnehaha, SD",195 k,27,87,34%,8:00,34%,8:00,48%,8:00,56%,8:05,57%,9:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2413,0,0,5,"Moody, SD",6 k,27,87,34%,8:00,34%,8:00,48%,8:00,55%,8:05,57%,9:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2414,0,0,2,"Oglala Lakota, SD",14 k,-10,50,19%,7:25,19%,7:25,24%,7:25,27%,7:25,42%,8:25,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2415,0,0,2,"Pennington, SD",109 k,-9,51,21%,7:25,21%,7:25,26%,7:25,29%,7:30,43%,8:25,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2416,0,0,2,"Perkins, SD",3 k,-10,50,22%,7:30,22%,7:30,27%,7:30,30%,7:30,43%,8:30,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2418,0,0,5,"Roberts, SD",10 k,28,88,35%,8:10,35%,8:10,48%,8:10,56%,8:10,57%,9:10,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2421,0,0,2,"Stanley, SD",3 k,-17,43,18%,7:20,18%,7:20,21%,7:20,23%,7:20,40%,8:20,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2425,0,0,5,"Turner, SD",9 k,29,89,35%,8:00,35%,8:00,49%,8:00,57%,8:05,58%,9:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2426,0,0,5,"Union, SD",16 k,27,87,33%,8:00,33%,8:00,47%,8:00,56%,8:00,57%,9:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2428,0,0,5,"Yankton, SD",23 k,30,90,35%,8:00,35%,8:00,49%,8:00,57%,8:05,58%,9:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2429,0,0,2,"Ziebach, SD",2 k,-13,47,20%,7:25,20%,7:25,24%,7:25,27%,7:25,42%,8:25,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2431,0,0,2,"Bedford, TN",50 k,-14,46,0%,6:55,0%,6:55,1%,7:05,4%,7:10,38%,7:55,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2432,0,0,2,"Benton, TN",16 k,-8,52,8%,7:05,8%,7:05,12%,7:10,15%,7:15,42%,8:05,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2433,0,0,2,"Bledsoe, TN",15 k,-19,41,0%,6:50,0%,6:50,0%,7:00,1%,7:05,36%,7:50,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2437,0,0,2,"Cannon, TN",14 k,-16,44,0%,6:55,0%,6:55,1%,7:05,3%,7:05,38%,7:55,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2438,0,0,3,"Carroll, TN",28 k,-6,54,10%,7:05,10%,7:05,13%,7:15,17%,7:15,42%,8:05,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2439,0,0,5,"Carter, TN",56 k,29,89,30%,7:40,32%,7:40,46%,7:50,57%,7:50,61%,8:40,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2440,0,0,2,"Cheatham, TN",41 k,-12,48,0%,7:00,0%,7:00,2%,7:10,5%,7:10,40%,8:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2441,0,0,3,"Chester, TN",17 k,-6,54,9%,7:05,9%,7:05,13%,7:15,17%,7:15,43%,8:05,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2443,0,0,2,"Clay, TN",8 k,-18,42,0%,6:55,0%,6:55,1%,7:00,2%,7:05,37%,7:55,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2445,0,0,2,"Coffee, TN",57 k,-16,44,0%,6:55,0%,6:55,1%,7:05,3%,7:05,38%,7:55,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2446,0,0,3,"Crockett, TN",14 k,-3,57,12%,7:05,12%,7:05,16%,7:15,21%,7:20,44%,8:05,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2447,0,0,1,"Cumberland, TN",61 k,-20,40,0%,6:50,0%,6:50,0%,7:00,1%,7:05,36%,7:50,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2448,0,0,2,"Davidson, TN",708 k,-13,47,0%,7:00,0%,7:00,2%,7:05,5%,7:10,39%,8:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2449,0,0,2,"Decatur, TN",11 k,-8,52,7%,7:00,7%,7:00,10%,7:10,14%,7:15,42%,8:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2450,0,0,2,"DeKalb, TN",20 k,-17,43,0%,6:55,0%,6:55,1%,7:05,3%,7:05,37%,7:55,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2451,0,0,2,"Dickson, TN",54 k,-11,49,4%,7:00,4%,7:00,7%,7:10,10%,7:15,40%,8:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2452,0,0,3,"Dyer, TN",37 k,-2,58,13%,7:10,13%,7:10,18%,7:15,23%,7:20,44%,8:10,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2453,0,0,3,"Fayette, TN",42 k,-2,58,12%,7:05,12%,7:05,16%,7:15,21%,7:20,44%,8:05,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2454,0,0,1,"Fentress, TN",18 k,-20,40,0%,6:50,0%,6:50,0%,7:00,1%,7:05,36%,7:50,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2455,0,0,2,"Franklin, TN",43 k,-16,44,0%,6:55,0%,6:55,1%,7:05,3%,7:05,37%,7:55,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2456,0,0,3,"Gibson, TN",50 k,-4,56,12%,7:05,12%,7:05,16%,7:15,20%,7:20,43%,8:05,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2457,0,0,2,"Giles, TN",30 k,-12,48,0%,6:55,0%,6:55,2%,7:05,5%,7:10,39%,7:55,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2460,0,0,2,"Grundy, TN",13 k,-17,43,0%,6:50,0%,6:50,1%,7:00,2%,7:05,37%,7:50,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2464,0,0,3,"Hardeman, TN",26 k,-4,56,10%,7:05,10%,7:05,14%,7:15,19%,7:20,43%,8:05,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2465,0,0,2,"Hardin, TN",27 k,-7,53,5%,7:00,5%,7:00,9%,7:10,13%,7:15,42%,8:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2467,0,0,3,"Haywood, TN",18 k,-3,57,12%,7:05,12%,7:05,17%,7:15,21%,7:20,44%,8:05,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2468,0,0,3,"Henderson, TN",28 k,-6,54,8%,7:05,8%,7:05,12%,7:15,16%,7:15,42%,8:05,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2469,0,0,3,"Henry, TN",32 k,-7,53,10%,7:05,10%,7:05,14%,7:15,18%,7:15,42%,8:05,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2470,0,0,2,"Hickman, TN",25 k,-10,50,2%,7:00,2%,7:00,5%,7:10,8%,7:15,40%,8:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2471,0,0,2,"Houston, TN",8 k,-9,51,7%,7:05,7%,7:05,10%,7:10,14%,7:15,41%,8:05,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2472,0,0,2,"Humphreys, TN",19 k,-9,51,6%,7:00,6%,7:00,10%,7:10,13%,7:15,41%,8:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2473,0,0,2,"Jackson, TN",12 k,-17,43,0%,6:55,0%,6:55,1%,7:05,2%,7:05,37%,7:55,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2475,0,0,5,"Johnson, TN",18 k,27,87,30%,7:40,32%,7:40,45%,7:50,56%,7:50,60%,8:40,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2477,0,0,3,"Lake, TN",7 k,-2,58,14%,7:10,14%,7:10,19%,7:20,24%,7:20,45%,8:10,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2478,0,0,3,"Lauderdale, TN",25 k,-1,59,13%,7:10,13%,7:10,19%,7:20,24%,7:20,45%,8:10,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2479,0,0,2,"Lawrence, TN",44 k,-10,50,0%,7:00,0%,7:00,2%,7:10,5%,7:10,40%,8:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2480,0,0,2,"Lewis, TN",12 k,-10,50,0%,7:00,0%,7:00,3%,7:10,6%,7:15,40%,8:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2481,0,0,2,"Lincoln, TN",35 k,-14,46,0%,6:55,0%,6:55,1%,7:05,4%,7:10,38%,7:55,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2484,0,0,3,"McNairy, TN",26 k,-6,54,8%,7:05,8%,7:05,12%,7:15,15%,7:15,42%,8:05,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2485,0,0,2,"Macon, TN",25 k,-16,44,0%,6:55,0%,6:55,1%,7:05,3%,7:10,38%,7:55,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2486,0,0,3,"Madison, TN",98 k,-5,55,10%,7:05,10%,7:05,15%,7:15,19%,7:20,43%,8:05,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2487,0,0,2,"Marion, TN",29 k,-18,42,0%,6:50,0%,6:50,0%,7:00,2%,7:05,36%,7:50,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2488,0,0,2,"Marshall, TN",34 k,-13,47,0%,6:55,0%,6:55,2%,7:05,4%,7:10,39%,7:55,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2489,0,0,2,"Maury, TN",99 k,-12,48,0%,7:00,0%,7:00,2%,7:05,5%,7:10,39%,8:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2492,0,0,2,"Montgomery, TN",216 k,-10,50,6%,7:00,6%,7:00,8%,7:10,12%,7:15,40%,8:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2493,0,0,2,"Moore, TN",6 k,-15,45,0%,6:55,0%,6:55,1%,7:05,4%,7:10,38%,7:55,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2495,0,0,3,"Obion, TN",31 k,-3,57,13%,7:10,13%,7:10,18%,7:15,22%,7:20,44%,8:10,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2496,0,0,2,"Overton, TN",22 k,-19,41,0%,6:55,0%,6:55,1%,7:00,2%,7:05,36%,7:55,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2497,0,0,2,"Perry, TN",8 k,-9,51,5%,7:00,5%,7:00,8%,7:10,12%,7:15,41%,8:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2498,0,0,2,"Pickett, TN",5 k,-20,40,0%,6:55,0%,6:55,0%,7:00,2%,7:05,36%,7:55,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2500,0,0,2,"Putnam, TN",79 k,-18,42,0%,6:55,0%,6:55,1%,7:00,2%,7:05,37%,7:55,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2503,0,0,2,"Robertson, TN",72 k,-13,47,0%,7:00,0%,7:00,2%,7:10,5%,7:10,39%,8:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2504,0,0,2,"Rutherford, TN",336 k,-14,46,0%,6:55,0%,6:55,2%,7:05,4%,7:10,38%,7:55,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2506,0,0,2,"Sequatchie, TN",16 k,-18,42,0%,6:50,0%,6:50,0%,7:00,2%,7:05,36%,7:50,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2508,0,0,3,"Shelby, TN",929 k,0,60,13%,7:10,13%,7:10,19%,7:20,24%,7:20,45%,8:10,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2509,0,0,2,"Smith, TN",20 k,-16,44,0%,6:55,0%,6:55,1%,7:05,3%,7:10,38%,7:55,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2510,0,0,2,"Stewart, TN",14 k,-9,51,8%,7:05,8%,7:05,12%,7:10,15%,7:15,41%,8:05,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2511,0,0,5,"Sullivan, TN",158 k,29,89,31%,7:40,33%,7:40,47%,7:50,58%,7:55,61%,8:40,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2512,0,0,2,"Sumner, TN",193 k,-14,46,0%,7:00,0%,7:00,2%,7:05,4%,7:10,39%,8:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2513,0,0,3,"Tipton, TN",61 k,-1,59,13%,7:10,13%,7:10,19%,7:20,24%,7:20,45%,8:10,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2514,0,0,2,"Trousdale, TN",11 k,-15,45,0%,6:55,0%,6:55,1%,7:05,4%,7:10,38%,7:55,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2515,0,0,5,"Unicoi, TN",18 k,30,90,31%,7:40,33%,7:40,47%,7:50,58%,7:55,62%,8:40,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2517,0,0,2,"Van Buren, TN",6 k,-18,42,0%,6:50,0%,6:50,0%,7:00,2%,7:05,36%,7:50,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2518,0,0,2,"Warren, TN",41 k,-17,43,0%,6:55,0%,6:55,1%,7:00,3%,7:05,37%,7:55,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2519,0,0,5,"Washington, TN",132 k,30,90,31%,7:40,34%,7:40,48%,7:50,58%,7:55,62%,8:40,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2520,0,0,2,"Wayne, TN",16 k,-9,51,2%,7:00,2%,7:00,5%,7:10,8%,7:15,41%,8:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2521,0,0,3,"Weakley, TN",33 k,-5,55,12%,7:05,12%,7:05,16%,7:15,20%,7:20,43%,8:05,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2522,0,0,2,"White, TN",27 k,-18,42,0%,6:55,0%,6:55,1%,7:00,2%,7:05,37%,7:55,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2523,0,0,2,"Williamson, TN",242 k,-12,48,0%,7:00,0%,7:00,2%,7:05,5%,7:10,39%,8:00,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2524,0,0,2,"Wilson, TN",145 k,-15,45,0%,6:55,0%,6:55,1%,7:05,4%,7:10,38%,7:55,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2525,0,0,5,"Anderson, TX",58 k,23,83,24%,7:25,25%,7:25,39%,7:35,49%,7:40,60%,8:25,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2527,0,0,4,"Angelina, TX",87 k,18,78,21%,7:20,21%,7:20,34%,7:30,43%,7:35,57%,8:20,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2528,0,0,5,"Aransas, TX",24 k,28,88,24%,7:20,29%,7:20,43%,7:35,55%,7:45,66%,8:20,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2532,0,0,5,"Austin, TX",30 k,25,85,24%,7:20,27%,7:20,41%,7:35,52%,7:45,62%,8:20,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2535,0,0,5,"Bastrop, TX",95 k,29,89,27%,7:25,32%,7:25,46%,7:40,58%,7:45,66%,8:25,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2538,0,0,5,"Bell, TX",365 k,30,90,27%,7:30,32%,7:30,46%,7:45,58%,7:50,65%,8:30,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2543,0,0,4,"Bowie, TX",93 k,18,78,22%,7:20,22%,7:20,35%,7:35,44%,7:35,56%,8:20,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2544,0,0,5,"Brazoria, TX",369 k,22,82,21%,7:15,22%,7:15,36%,7:30,47%,7:40,61%,8:15,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2545,0,0,5,"Brazos, TX",231 k,25,85,24%,7:25,27%,7:25,41%,7:35,52%,7:45,62%,8:25,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2550,0,0,5,"Burleson, TX",18 k,26,86,25%,7:25,28%,7:25,42%,7:40,54%,7:45,63%,8:25,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2553,0,0,5,"Calhoun, TX",20 k,26,86,23%,7:20,28%,7:20,42%,7:35,53%,7:45,65%,8:20,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2556,0,0,5,"Camp, TX",12 k,20,80,24%,7:25,24%,7:25,37%,7:35,46%,7:40,57%,8:25,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2558,0,0,4,"Cass, TX",29 k,17,77,22%,7:20,22%,7:20,35%,7:35,43%,7:35,56%,8:20,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2560,0,0,4,"Chambers, TX",45 k,18,78,19%,7:15,19%,7:15,33%,7:30,42%,7:35,58%,8:15,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2561,0,0,5,"Cherokee, TX",51 k,21,81,23%,7:20,23%,7:20,37%,7:35,47%,7:40,58%,8:20,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2567,0,0,5,"Collin, TX","1,040 k",26,86,27%,7:30,29%,7:30,43%,7:40,54%,7:45,61%,8:30,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2569,0,0,5,"Colorado, TX",21 k,26,86,24%,7:20,28%,7:20,42%,7:35,53%,7:45,64%,8:20,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2573,0,0,5,"Cooke, TX",41 k,29,89,29%,7:35,32%,7:35,46%,7:45,57%,7:50,62%,8:35,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2581,0,0,5,"Dallas, TX","2,605 k",27,87,27%,7:30,30%,7:30,44%,7:40,55%,7:45,62%,8:30,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2584,0,0,5,"Delta, TX",5 k,23,83,25%,7:25,26%,7:25,40%,7:40,50%,7:40,59%,8:25,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2585,0,0,5,"Denton, TX",885 k,28,88,28%,7:30,32%,7:30,45%,7:45,56%,7:50,63%,8:30,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2586,0,0,5,"DeWitt, TX",20 k,29,89,25%,7:25,31%,7:25,45%,7:40,58%,7:45,67%,8:25,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2594,0,0,5,"Ellis, TX",188 k,27,87,27%,7:30,30%,7:30,44%,7:40,55%,7:45,62%,8:30,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2595,0,0,3,"El Paso, TX",860 k,5,65,11%,7:05,11%,7:05,18%,7:20,25%,7:25,48%,8:05,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2597,0,0,5,"Falls, TX",17 k,28,88,26%,7:25,30%,7:25,44%,7:40,55%,7:45,64%,8:25,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
2598,0,0,5,"Fannin, TX",35 k,24,84,27%,7:30,28%,7:30,42%,7:40,52%,7:45,60%,8:30,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,… …,0,0,0,0,0,0
